datetime,equity
2024-02-10 18:00:00,518183.8261159758
2024-02-12 03:00:00,514368.8171068764
2024-02-13 00:00:00,530292.7692832522
2024-02-13 15:00:00,517830.2697657416
2024-02-15 09:00:00,523742.76670530974
2024-02-15 14:00:00,531792.5802210169
2024-02-15 15:00:00,535238.9266025939
2024-02-16 00:00:00,531139.8579491595
2024-02-27 16:00:00,568077.5911724597
2024-02-27 19:00:00,598509.4677162651
2024-02-28 12:00:00,626435.6588270135
2024-02-28 16:00:00,686082.9167570559
2024-02-29 08:00:00,724549.2797143044
2024-02-29 13:00:00,756268.0186313639
2024-02-29 14:00:00,780249.7734156193
2024-02-29 17:00:00,774459.9775936028
2024-03-04 22:00:00,834741.0030094595
2024-03-05 00:00:00,890776.8850905675
2024-03-05 14:00:00,923562.3391398586
2024-03-05 23:00:00,864990.7981156469
2024-03-08 14:00:00,882698.7592406999
2024-03-09 14:00:00,878730.0470565021
2024-03-11 01:00:00,869622.9882262088
2024-03-11 13:00:00,895989.3673211975
2024-03-12 07:00:00,910340.7362057859
2024-03-14 08:00:00,909803.6510483067
2024-03-26 13:00:00,943087.9592029619
2024-03-26 14:00:00,957501.7819921986
2024-03-26 15:00:00,963385.162854254
2024-03-26 21:00:00,965343.3795937946
2024-04-02 00:00:00,941155.5893243497
2024-04-08 15:00:00,970408.5206875381
2024-04-08 16:00:00,994251.0075033337
2024-04-09 07:00:00,988691.4351691952
2024-04-09 08:00:00,971323.022498743
2024-04-09 09:00:00,947538.280518168
2024-04-09 14:00:00,919088.8080834103
2024-04-11 22:00:00,915518.8085119695
2024-04-23 17:00:00,917345.6873246271
2024-05-05 16:00:00,927008.2927928241
2024-05-07 08:00:00,914201.719237441
2024-05-16 14:00:00,931212.1536842119
2024-05-16 15:00:00,947376.0145339848
2024-05-16 16:00:00,952264.0977045689
2024-05-16 19:00:00,940726.9171393121
2024-05-17 12:00:00,946758.4567077612
2024-05-18 14:00:00,945704.7928060236
2024-05-18 15:00:00,940247.2493123724
2024-05-21 16:00:00,961352.0572350168
2024-05-21 19:00:00,952924.4561625781
2024-05-21 20:00:00,956298.7906015828
2024-05-21 23:00:00,939872.8186158448
2024-05-28 15:00:00,913080.0149429773
2024-05-28 16:00:00,882287.8376671654
2024-06-04 20:00:00,898233.9058520407
2024-06-05 16:00:00,905828.6953021759
2024-06-06 15:00:00,902346.1976692145
2024-07-02 18:00:00,883190.9259493804
2024-07-14 11:00:00,907429.0105024665
2024-07-14 12:00:00,920320.2826380713
2024-07-14 22:00:00,942722.1879049147
2024-07-14 23:00:00,967810.4326889571
2024-07-15 00:00:00,994602.1500450115
2024-07-15 21:00:00,1031519.9789713823
2024-07-15 22:00:00,1088860.0312135501
2024-07-16 02:00:00,1127677.205942394
2024-07-16 17:00:00,1151075.3564636216
2024-07-17 15:00:00,1151134.4469123816
2024-07-20 15:00:00,1172367.3934850255
2024-07-20 16:00:00,1179039.827242012
2024-07-20 17:00:00,1190796.02281383
2024-07-20 18:00:00,1203678.2861710715
2024-07-28 12:00:00,1197981.2588710922
2024-07-28 13:00:00,1177119.3509801037
2024-07-30 02:00:00,1123932.5797925626
2024-08-14 01:00:00,1142526.7774960794
2024-08-14 16:00:00,1108965.7944699093
2024-08-14 17:00:00,1072379.7853141853
2024-08-21 14:00:00,1070161.453286452
2024-08-22 18:00:00,1062043.9876055708
2024-08-22 19:00:00,1041462.622600124
2024-08-22 20:00:00,1032565.284781439
2024-08-24 17:00:00,1049868.784364854
2024-08-24 18:00:00,1067241.2578402734
2024-08-24 21:00:00,1055154.9086547585
2024-09-13 02:00:00,1057024.9950719692
2024-09-13 14:00:00,1071696.7222171088
2024-09-14 15:00:00,1076526.1927264757
2024-09-18 14:00:00,1064116.41277438
2024-09-18 15:00:00,1036813.254208799
2024-09-19 23:00:00,1059950.513080989
2024-09-20 00:00:00,1070693.0196985018
2024-09-21 04:00:00,1054203.2450015538
2024-09-24 03:00:00,1034505.1102828676
2024-09-27 15:00:00,1047038.4302934974
2024-09-28 14:00:00,1037967.685552132
2024-10-08 14:00:00,1016665.8437921407
2024-10-15 03:00:00,1039129.3025344232
2024-10-15 04:00:00,1061995.971570919
2024-10-15 14:00:00,1053123.165935926
2024-10-15 15:00:00,1056858.3900256804
2024-10-15 17:00:00,1078442.0053417443
2024-10-16 13:00:00,1080873.0074069195
2024-10-19 14:00:00,1080682.7301282855
2024-10-19 15:00:00,1073822.377541509
2024-10-29 07:00:00,1112789.8203324229
2024-10-29 10:00:00,1154522.8520426666
2024-10-29 11:00:00,1200302.7524464396
2024-10-29 12:00:00,1236010.331549096
2024-10-29 19:00:00,1288867.0850760303
2024-10-30 02:00:00,1305915.4412609944
2024-10-30 15:00:00,1306515.6182325403
2024-10-30 19:00:00,1294170.8746842626
2024-11-11 04:00:00,1332622.7238276508
2024-11-11 05:00:00,1361839.529397442
2024-11-11 17:00:00,1431890.5691266353
2024-11-11 18:00:00,1522558.3037924466
2024-11-11 19:00:00,1646640.975512513
2024-11-12 13:00:00,1731243.6308329355
2024-11-12 15:00:00,1787378.9452235699
2024-11-12 18:00:00,1849160.419658899
2024-11-12 19:00:00,1911040.787773933
2024-11-12 23:00:00,1900857.4855188983
2024-11-13 04:00:00,1870382.5109595503
2024-11-13 13:00:00,1941094.061677084
2024-11-14 13:00:00,1973688.5217392931
2024-11-14 14:00:00,1914409.056618433
2024-11-14 15:00:00,1818490.026510974
2024-11-17 15:00:00,1817419.1165896275
2024-11-19 15:00:00,1816855.7611321886
2024-11-20 14:00:00,1869518.533338924
2024-11-21 14:00:00,1919007.4542849862
2024-11-22 02:00:00,2004163.2993143003
2024-11-22 03:00:00,2068454.375601764
2024-11-22 04:00:00,2097560.1894867
2024-11-22 05:00:00,2129154.581877244
2024-12-03 01:00:00,2078924.4103906062
2024-12-03 02:00:00,2045628.2414868413
2024-12-05 19:00:00,2084127.813731524
2024-12-05 20:00:00,2097249.625078165
2024-12-06 02:00:00,2028699.990109559
2024-12-15 01:00:00,2024950.1734896458
2024-12-16 12:00:00,2038829.6642616317
2024-12-16 20:00:00,2093248.0984895322
2024-12-16 23:00:00,2125866.9773787116
2024-12-17 00:00:00,2137219.6787614822
2024-12-18 14:00:00,2053755.5103623401
2025-01-04 02:00:00,2079864.1542063404
2025-01-07 14:00:00,2065077.616595695
2025-01-07 15:00:00,1981694.4676683035
2025-01-16 13:00:00,1990549.9727210328
2025-01-16 15:00:00,1994911.7523441105
2025-01-16 20:00:00,2010229.939433031
2025-01-16 23:00:00,2000015.353354915
2025-01-18 01:00:00,2053327.2508253918
2025-01-18 14:00:00,2072846.529013205
2025-01-18 16:00:00,2037418.620623042
2025-01-18 17:00:00,2030223.78459427
2025-01-19 04:00:00,2055175.4785782553
2025-01-20 19:00:00,2009679.6534266667
2025-01-21 06:00:00,1904611.2614095255
2025-01-22 18:00:00,1852003.0637133995
2025-01-24 16:00:00,1860750.3087650326
2025-02-21 18:00:00,1828011.4826637036
2025-02-21 20:00:00,1772318.441269359
2025-02-22 13:00:00,1723149.53758545
2025-03-06 21:00:00,1719836.374796981
2025-03-25 00:00:00,1752799.5745731178
2025-03-25 13:00:00,1750811.7356329483
2025-04-12 17:00:00,1769515.0346778333
2025-04-15 14:00:00,1763406.0710671735
2025-04-18 17:00:00,1751381.233779443
2025-04-22 00:00:00,1773607.0405436745
2025-04-23 13:00:00,1827886.0595690967
2025-04-23 15:00:00,1875308.6773567358
2025-04-23 21:00:00,1883568.7044212923
2025-04-26 14:00:00,1855114.7578081656
2025-05-02 13:00:00,1872854.8783966347
2025-05-02 15:00:00,1882268.236270117
